brottstyp_id;namn;niva;grupp_id;grupp;sokvag
12577;Obekant med offret;3;12140;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot kvinna 15 år och äldre, Utomhus, Obekant med offret
12592;Bekant med offret;3;12140;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot kvinna 15 år och äldre, Utomhus, Bekant med offret
12565;Inomhus;2;12140;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot kvinna 15 år och äldre, Inomhus
12578;Obekant med offret;3;12140;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot kvinna 15 år och äldre, Inomhus, Obekant med offret
12593;Bekant med offret;3;12140;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot kvinna 15 år och äldre, Inomhus, Bekant med offret
12552;Mot man 15 år och äldre;1;12140;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot man 15 år och äldre
12559;Utomhus;2;12140;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot man 15 år och äldre , Utomhus
12579;Obekant med offret;3;12140;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot man 15 år och äldre , Utomhus, Obekant med offret
12594;Bekant med offret;3;12140;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot man 15 år och äldre , Utomhus, Bekant med offret
12566;Inomhus;2;12140;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot man 15 år och äldre , Inomhus
12580;Obekant med offret;3;12140;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot man 15 år och äldre , Inomhus, Obekant med offret
12595;Bekant med offret;3;12140;Indelat efter ålder;Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot man 15 år och äldre , Inomhus, Bekant med offret
12141;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);0;12141;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007)
12141;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);1;11130;Misshandel inkl. grov (5, 6 §);Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007)
12255;Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007);1;12141;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007)
12625;Utomhus;2;12141;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007), Utomhus
12629;Obekant med offret;3;12141;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007), Utomhus, Obekant med offret
12637;Mot flicka 0-6 år;4;12141;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007), Utomhus, Obekant med offret, Mot flicka 0-6 år
12646;Mot flicka 7-14 år;4;12141;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007), Utomhus, Obekant med offret, Mot flicka 7-14 år
12654;Mot flicka 15-17 år;4;12141;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007), Utomhus, Obekant med offret, Mot flicka 15-17 år
12660;Mot kvinna 18 år och äldre (15 år och äldre t.o.m. 2006);4;12141;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007), Utomhus, Obekant med offret, Mot kvinna 18 år och äldre (15 år och äldre t.o.m. 2006)
12670;Mot kvinna 15 år och äldre;4;12141;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007), Utomhus, Obekant med offret, Mot kvinna 15 år och äldre
12633;Bekant med offret;3;12141;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007), Utomhus, Bekant med offret
12638;Mot flicka 0-6 år;4;12141;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007), Utomhus, Bekant med offret, Mot flicka 0-6 år
12647;Mot flicka 7-14 år;4;12141;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007), Utomhus, Bekant med offret, Mot flicka 7-14 år
12655;Mot flicka 15-17 år;4;12141;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007), Utomhus, Bekant med offret, Mot flicka 15-17 år
12661;Mot kvinna 18 år och äldre (15 år och äldre t.o.m. 2006);4;12141;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007), Utomhus, Bekant med offret, Mot kvinna 18 år och äldre (15 år och äldre t.o.m. 2006)
5042;Närstående genom parrelation (uppgift saknas);5;12141;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007), Utomhus, Bekant med offret, Mot kvinna 18 år och äldre (15 år och äldre t.o.m. 2006), Närstående genom parrelation (uppgift saknas)
13933;Närstående genom släktskap/familj (uppgift saknas);5;12141;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007), Utomhus, Bekant med offret, Mot kvinna 18 år och äldre (15 år och äldre t.o.m. 2006), Närstående genom släktskap/familj (uppgift saknas)
5043;Annan slags relation (uppgift saknas);5;12141;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007), Utomhus, Bekant med offret, Mot kvinna 18 år och äldre (15 år och äldre t.o.m. 2006), Annan slags relation (uppgift saknas)
12671;Mot kvinna 15 år och äldre;4;12141;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007), Utomhus, Bekant med offret, Mot kvinna 15 år och äldre
12626;Inomhus;2;12141;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007), Inomhus
12630;Obekant med offret;3;12141;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007), Inomhus, Obekant med offret
12639;Mot flicka 0-6 år;4;12141;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007), Inomhus, Obekant med offret, Mot flicka 0-6 år
12648;Mot flicka 7-14 år;4;12141;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007), Inomhus, Obekant med offret, Mot flicka 7-14 år
12656;Mot flicka 15-17 år;4;12141;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007), Inomhus, Obekant med offret, Mot flicka 15-17 år
12662;Mot kvinna 18 år och äldre (15 år och äldre t.o.m. 2006);4;12141;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007), Inomhus, Obekant med offret, Mot kvinna 18 år och äldre (15 år och äldre t.o.m. 2006)
12672;Mot kvinna 15 år och äldre;4;12141;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007), Inomhus, Obekant med offret, Mot kvinna 15 år och äldre
12634;Bekant med offret;3;12141;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007), Inomhus, Bekant med offret
12640;Mot flicka 0-6 år;4;12141;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007), Inomhus, Bekant med offret, Mot flicka 0-6 år
12649;Mot flicka 7-14 år;4;12141;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007), Inomhus, Bekant med offret, Mot flicka 7-14 år
12657;Mot flicka 15-17 år;4;12141;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007), Inomhus, Bekant med offret, Mot flicka 15-17 år
12663;Mot kvinna 18 år och äldre (15 år och äldre t.o.m. 2006);4;12141;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007), Inomhus, Bekant med offret, Mot kvinna 18 år och äldre (15 år och äldre t.o.m. 2006)
12678;Närstående genom parrelation (uppgift saknas);5;12141;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007), Inomhus, Bekant med offret, Mot kvinna 18 år och äldre (15 år och äldre t.o.m. 2006), Närstående genom parrelation (uppgift saknas)
13935;Närstående genom släktskap/familj (uppgift saknas);5;12141;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007), Inomhus, Bekant med offret, Mot kvinna 18 år och äldre (15 år och äldre t.o.m. 2006), Närstående genom släktskap/familj (uppgift saknas)
12679;Annan slags relation (uppgift saknas);5;12141;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007), Inomhus, Bekant med offret, Mot kvinna 18 år och äldre (15 år och äldre t.o.m. 2006), Annan slags relation (uppgift saknas)
12673;Mot kvinna 15 år och äldre;4;12141;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot flickor och kvinnor (ej mot barn under 15 år t.o.m. 2007), Inomhus, Bekant med offret, Mot kvinna 15 år och äldre
12256;Mot pojkar och män (ej mot barn under 15 år t.o.m. 2007);1;12141;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot pojkar och män (ej mot barn under 15 år t.o.m. 2007)
12627;Utomhus;2;12141;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot pojkar och män (ej mot barn under 15 år t.o.m. 2007), Utomhus
12631;Obekant med offret;3;12141;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot pojkar och män (ej mot barn under 15 år t.o.m. 2007), Utomhus, Obekant med offret
12641;Mot pojke 0-6 år;4;12141;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot pojkar och män (ej mot barn under 15 år t.o.m. 2007), Utomhus, Obekant med offret, Mot pojke 0-6 år
12650;Mot pojke 7-14 år;4;12141;Indelat efter kön (ej mot barn under 15 år t.o.m. 2007);Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter kön (ej mot barn under 15 år t.o.m. 2007), Mot pojkar och män (ej mot barn under 15 år t.o.m. 2007), Utomhus, Obekant med offret, Mot pojke 7-14 år
